Index,Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
7965,408.5,33.5,-125.06,0,23:57.3,2019,9,24
7966,408,33.56,-125.1,0,23:59.4,2019,9,24
7967,408,33.75,-125.2,0,24:01.7,2019,9,24
7968,408,33.84,-125.2,0,24:03.7,2019,9,24
7969,407.5,34.75,-119.56,0,11:09.0,2019,9,26
7970,409.2,34.9,-119.56,0,11:11.7,2019,9,26
7971,409,35.06,-119.6,0,11:14.0,2019,9,26
7972,409,35.16,-119.6,0,11:16.1,2019,9,26
7973,408.5,35.25,-119.7,0,11:18.1,2019,9,26
7974,408.5,35.47,-119.75,0,11:20.7,2019,9,26
7975,410.2,35.6,-119.75,0,11:23.1,2019,9,26
7976,407.5,35.75,-119.8,0,11:25.3,2019,9,26
7977,410.5,35.88,-119.9,0,11:28.0,2019,9,26
7978,410,36,-119.9,0,11:30.4,2019,9,26
7979,410.2,36.2,-119.94,0,11:32.7,2019,9,26
7980,410.8,36.34,-120,0,11:35.0,2019,9,26
7981,410.8,36.4,-120,0,11:37.1,2019,9,26
7982,409.2,36.6,-120.06,0,11:39.3,2019,9,26
7983,410.5,36.7,-120.06,0,11:41.8,2019,9,26
7984,409,36.88,-120.1,0,11:44.0,2019,9,26
7985,409.2,36.97,-120.2,0,11:46.0,2019,9,26
7986,411,37.06,-120.2,0,11:48.1,2019,9,26
7987,408.8,37.25,-120.25,0,11:50.3,2019,9,26
7988,410,37.3,-120.25,0,11:52.4,2019,9,26
7989,409.5,37.5,-120.3,0,11:54.7,2019,9,26
7990,409.5,37.62,-120.4,0,11:57.1,2019,9,26
7991,410,37.88,-120.44,0,12:01.3,2019,9,26
7992,409.2,38.1,-120.5,0,12:04.3,2019,9,26
7993,408.8,38.2,-120.56,0,12:06.3,2019,9,26
7994,407,38.28,-120.56,0,12:08.4,2019,9,26
7995,408.2,38.53,-120.6,0,12:11.3,2019,9,26
7996,409.8,38.6,-120.6,0,12:13.4,2019,9,26
7997,407.8,38.78,-120.75,0,12:15.7,2019,9,26
7998,410,38.9,-120.75,0,12:18.0,2019,9,26
7999,408.5,39.06,-120.8,0,12:21.1,2019,9,26
8000,406.8,39.25,-120.9,0,12:24.0,2019,9,26
8001,407.5,39.5,-120.94,0,12:28.0,2019,9,26
8002,408.5,39.97,-121.1,0,12:36.0,2019,9,26
8003,408.8,40.44,-121.25,0,12:43.7,2019,9,26
8004,408.2,40.56,-121.3,0,12:46.0,2019,9,26
8005,408.2,40.72,-121.4,0,12:48.3,2019,9,26
8006,408,40.8,-121.4,0,12:50.4,2019,9,26
8007,407.8,40.97,-121.4,0,12:52.7,2019,9,26
8008,407,41.22,-121.5,0,12:56.7,2019,9,26
8009,409,41.34,-121.5,0,12:59.4,2019,9,26
8010,408,41.47,-121.56,0,13:01.8,2019,9,26
8011,408,41.66,-121.6,0,13:04.3,2019,9,26
8012,408.2,41.84,-121.7,0,13:07.0,2019,9,26
8013,408,33.84,-119.1,0,59:20.7,2019,9,28
8014,407.8,34.12,-119.25,0,59:25.7,2019,9,28
8015,406.8,34.78,-119.44,0,59:38.3,2019,9,28
8016,406.5,34.88,-119.44,0,59:40.4,2019,9,28
8017,406.5,35.03,-119.5,0,59:42.7,2019,9,28
8018,407.2,35.12,-119.56,0,59:45.4,2019,9,28
8019,407.8,35.34,-119.6,0,59:47.7,2019,9,28
8020,408,35.4,-119.7,0,59:49.7,2019,9,28
8021,407.5,35.6,-119.75,0,59:52.7,2019,9,28
8022,408.5,35.66,-119.75,0,59:55.1,2019,9,28
8023,406.2,35.78,-119.75,0,59:57.4,2019,9,28
8024,408,35.94,-119.8,0,59:59.8,2019,9,28
8025,407.8,36,-119.9,0,00:01.8,2019,9,28
8026,408.2,36.16,-119.94,0,00:04.1,2019,9,28
8027,407.8,36.34,-120,0,00:06.7,2019,9,28
8028,407.5,36.53,-120.06,0,00:09.7,2019,9,28
8029,406.5,36.6,-120.06,0,00:12.4,2019,9,28
8030,407.5,36.75,-120.1,0,00:15.1,2019,9,28
8031,406.2,36.94,-120.2,0,00:17.7,2019,9,28
8032,407.2,37,-120.2,0,00:20.1,2019,9,28
8033,407.5,37.22,-120.3,0,00:22.7,2019,9,28
8034,408.5,37.3,-120.3,0,00:25.4,2019,9,28
8035,408,37.47,-120.4,0,00:28.4,2019,9,28
8036,408.5,40.03,-119.9,0,08:06.1,2019,10,5
8037,408,40.28,-120,0,08:08.8,2019,10,5
8038,407.2,40.53,-120.06,0,08:11.0,2019,10,5
8039,406.5,40.8,-120.1,0,08:13.3,2019,10,5
8040,406.8,41.1,-120.3,0,08:16.3,2019,10,5
8041,407.5,41.3,-120.5,0,08:19.0,2019,10,5
8042,406.8,41.56,-120.6,0,08:21.3,2019,10,5
8043,407,41.8,-120.8,0,08:24.3,2019,10,5
8044,406.5,40.22,-124.25,0,24:57.7,2019,10,10
8045,410,34,-118.06,0,09:07.8,2019,10,12
8046,411,34.06,-118.06,0,09:10.7,2019,10,12
8047,410,34.12,-118,0,09:13.3,2019,10,12
8048,409.2,34.16,-118,0,09:15.7,2019,10,12
8049,409.5,34.2,-118.1,0,09:18.4,2019,10,12
8050,409,34.2,-118.1,0,09:25.1,2019,10,12
8051,409.2,34.16,-118.06,0,09:27.7,2019,10,12
8052,411.2,34.1,-118.1,0,09:29.8,2019,10,12
8053,410.5,34.06,-118.06,0,09:32.0,2019,10,12
8054,411,34.06,-118,0,09:34.3,2019,10,12
8055,410.8,34.03,-118.06,0,09:36.3,2019,10,12
8056,410.5,34.06,-118,0,09:38.7,2019,10,12
8057,410.5,34.06,-118.06,0,09:40.7,2019,10,12
8058,410.5,34.1,-118.1,0,09:42.8,2019,10,12
8059,409.5,34.12,-118.1,0,09:45.1,2019,10,12
8060,409.5,34.16,-118.06,0,09:47.3,2019,10,12
8061,409,34.2,-118.1,0,09:50.1,2019,10,12
8062,409.2,34.16,-118.1,0,09:54.1,2019,10,12
8063,409,34.16,-118.06,0,09:56.3,2019,10,12
8064,409.8,34.12,-118.1,0,09:58.4,2019,10,12
8065,411,34.1,-118.06,0,10:00.7,2019,10,12
8066,410.2,34.06,-118.1,0,10:02.8,2019,10,12
8067,411,34.06,-118.06,0,10:05.1,2019,10,12
8068,411,34.06,-118.06,0,10:07.7,2019,10,12
8069,412,34.1,-118.06,0,10:10.0,2019,10,12
8070,410.2,34.1,-118.06,0,10:12.3,2019,10,12
8071,410,34.12,-118.06,0,10:14.4,2019,10,12
8072,409.2,34.16,-118.06,0,10:16.7,2019,10,12
8073,409.5,34.16,-118.1,0,10:18.8,2019,10,12
8074,408,34.16,-118.06,0,10:21.0,2019,10,12
8075,407.2,34.16,-118.06,0,10:23.7,2019,10,12
8076,409.2,34.16,-118.1,0,10:25.8,2019,10,12
8077,409.2,34.12,-118.1,0,10:28.1,2019,10,12
8078,411,34.1,-118.06,0,10:30.3,2019,10,12
8079,411.2,34.1,-118.1,0,10:32.4,2019,10,12
8080,411.5,34.06,-118.06,0,10:34.7,2019,10,12
8081,411,34.1,-118,0,10:37.0,2019,10,12
8082,412,34.1,-118.06,0,10:39.0,2019,10,12
8083,411.2,34.1,-118.1,0,10:41.1,2019,10,12
8084,409.2,34.12,-118,0,10:43.3,2019,10,12
8085,410.2,34.12,-118.06,0,10:45.3,2019,10,12
8086,409.2,34.16,-118.1,0,10:47.4,2019,10,12
8087,407.2,34.16,-118.06,0,10:49.7,2019,10,12
8088,409,34.16,-118.1,0,10:52.1,2019,10,12
8089,409.5,34.16,-118.06,0,10:54.7,2019,10,12
8090,409.8,34.16,-118,0,10:57.0,2019,10,12
8091,410,34.12,-118.06,0,10:59.0,2019,10,12
8092,411.2,34.1,-118.06,0,11:01.1,2019,10,12
8093,411.2,34.1,-118.06,0,11:03.4,2019,10,12
8094,411,34.1,-118,0,11:05.7,2019,10,12
8095,411.2,34.06,-118.06,0,11:08.3,2019,10,12
8096,411.2,34.1,-118.06,0,11:10.7,2019,10,12
8097,410.2,34.1,-118.1,0,11:12.8,2019,10,12
8098,410,34.12,-118.06,0,11:15.0,2019,10,12
8099,409.8,34.16,-118.1,0,11:17.1,2019,10,12
8100,409.2,34.16,-118.06,0,11:19.4,2019,10,12
8101,409.5,34.16,-118.1,0,11:22.4,2019,10,12
8102,407.8,34.16,-118,0,11:25.0,2019,10,12
8103,409.8,34.16,-118.06,0,11:27.0,2019,10,12
8104,410.2,34.12,-118.1,0,11:29.1,2019,10,12
8105,411,34.1,-118.06,0,11:31.3,2019,10,12
8106,411,34.06,-118.1,0,11:33.4,2019,10,12
8107,411,34.06,-118,0,11:35.7,2019,10,12
8108,411,34.06,-118.1,0,11:38.1,2019,10,12
8109,411.8,34.1,-118.06,0,11:40.3,2019,10,12
8110,411,34.1,-118.1,0,11:42.4,2019,10,12
8111,410.5,34.12,-118.06,0,11:44.7,2019,10,12
8112,409.2,34.16,-118.1,0,11:46.8,2019,10,12
8113,410.2,34.2,-118.1,0,11:49.8,2019,10,12
8114,408.2,34.2,-118.1,0,11:54.1,2019,10,12
8115,409.8,34.16,-118.1,0,11:56.8,2019,10,12
8116,409.8,34.12,-118.06,0,11:59.0,2019,10,12
8117,411,34.1,-118.06,0,12:01.1,2019,10,12
8118,410.5,34.06,-118.1,0,12:03.4,2019,10,12
8119,411.2,34.03,-118.06,0,12:06.0,2019,10,12
8120,411.5,34.06,-118.06,0,12:09.1,2019,10,12
8121,411,34.1,-118,0,12:11.7,2019,10,12
8122,409.8,34.12,-118.06,0,12:14.0,2019,10,12
8123,410,34.16,-118.1,0,12:16.4,2019,10,12
8124,410.5,34.2,-118.1,0,12:24.8,2019,10,12
8125,410.2,34.12,-118.06,0,12:28.7,2019,10,12
8126,411.2,34.1,-118,0,12:31.3,2019,10,12
8127,406.8,39.75,-120.44,0,14:03.0,2019,10,12
8128,406.5,40.2,-118.06,0,00:13.3,2019,10,14
8129,407.5,40.34,-118.1,0,00:16.0,2019,10,14
8130,407.2,40.44,-118.1,0,00:18.4,2019,10,14
8131,407.2,40.7,-118.2,0,00:22.3,2019,10,14
8132,407.5,40.78,-118.25,0,00:24.4,2019,10,14
8133,407.5,40.97,-118.3,0,00:26.7,2019,10,14
8134,407.8,41.06,-118.3,0,00:28.8,2019,10,14
8135,407.8,41.22,-118.4,0,00:31.0,2019,10,14
8136,408,41.47,-118.5,0,00:35.3,2019,10,14
8137,406.5,41.62,-118.5,0,00:38.0,2019,10,14
8138,409.2,32.7,-123.9,0,17:42.3,2019,10,19
8139,409.2,32.88,-123.94,0,17:45.0,2019,10,19
8140,409.8,33.25,-124.06,0,17:52.0,2019,10,19
8141,409.5,33.34,-124.06,0,17:54.0,2019,10,19
8142,409.5,33.4,-124.1,0,17:56.1,2019,10,19
8143,410,33.6,-124.2,0,17:58.3,2019,10,19
8144,411.5,34.28,-124.44,0,18:11.7,2019,10,19
8145,409.2,35.44,-124.8,0,18:33.0,2019,10,19
8146,409.2,36.22,-125.1,0,18:47.3,2019,10,19
8147,409.2,36.34,-125.2,0,18:50.0,2019,10,19
8148,409.5,36.5,-125.2,0,18:53.4,2019,10,19
8149,407.8,34.94,-118,0,04:56.8,2019,10,21
8150,408,35.12,-118.06,0,04:59.0,2019,10,21
8151,406.2,35.28,-118.1,0,05:02.1,2019,10,21
8152,408,35.44,-118.1,0,05:04.8,2019,10,21
8153,407.8,35.6,-118.2,0,05:07.4,2019,10,21
8154,409.5,35.84,-118.3,0,05:11.0,2019,10,21
8155,409.8,36,-118.3,0,05:14.1,2019,10,21
8156,408.5,36.5,-118.5,0,05:22.0,2019,10,21
8157,405.8,36.94,-118.6,0,05:29.8,2019,10,21
8158,410,37.3,-118.7,0,05:36.0,2019,10,21
8159,408.2,37.7,-118.8,0,05:42.0,2019,10,21
8160,407.8,37.84,-118.9,0,05:45.1,2019,10,21
8161,408.5,38.1,-118.94,0,05:49.1,2019,10,21
8162,408.8,38.3,-119.06,0,05:52.0,2019,10,21
8163,406.8,38.44,-119.06,0,05:54.3,2019,10,21
8164,408.5,38.6,-119.1,0,05:56.7,2019,10,21
8165,407.2,38.72,-119.1,0,05:59.4,2019,10,21
8166,408,38.9,-119.2,0,06:02.0,2019,10,21
8167,408.8,39.06,-119.25,0,06:04.3,2019,10,21
8168,408.2,39.12,-119.25,0,06:06.4,2019,10,21
8169,409.8,39.3,-119.3,0,06:08.7,2019,10,21
8170,408,39.4,-119.4,0,06:10.7,2019,10,21
8171,408,39.5,-119.4,0,06:12.8,2019,10,21
8172,409.2,39.72,-119.44,0,06:16.1,2019,10,21
8173,409,40.25,-119.6,0,06:25.4,2019,10,21
8174,408,40.4,-119.7,0,06:27.8,2019,10,21
8175,407.8,40.56,-119.75,0,06:30.0,2019,10,21
8176,409,40.66,-119.75,0,06:32.1,2019,10,21
8177,408.5,40.84,-119.8,0,06:34.3,2019,10,21
8178,407,40.97,-119.9,0,06:36.7,2019,10,21
8179,407.2,41.3,-120,0,06:42.0,2019,10,21
8180,412,32.34,-119.3,0,59:07.3,2019,10,30
8181,412,32.47,-119.3,0,59:11.4,2019,10,30
8182,410.8,32.62,-119.4,0,59:13.8,2019,10,30
8183,411.5,32.78,-119.44,0,59:17.1,2019,10,30
8184,410.5,33.1,-119.56,0,59:23.1,2019,10,30
8185,411,33.25,-119.6,0,59:25.8,2019,10,30
8186,410.2,33.44,-119.7,0,59:28.3,2019,10,30
8187,410,33.53,-119.7,0,59:30.8,2019,10,30
8188,409.5,33.7,-119.8,0,59:33.0,2019,10,30
8189,409.5,33.78,-119.8,0,59:35.4,2019,10,30
8190,409.8,34.34,-120,0,59:46.1,2019,10,30
8191,410.5,34.56,-120.1,0,59:49.0,2019,10,30
8192,409.8,34.72,-120.1,0,59:52.0,2019,10,30
8193,409.5,34.84,-120.2,0,59:54.3,2019,10,30
8194,408.5,35.1,-120.25,0,00:00.1,2019,10,30
8195,409.2,35.4,-120.4,0,00:05.4,2019,10,30
8196,411.2,35.56,-120.44,0,00:08.3,2019,10,30
8197,410.5,35.62,-120.5,0,00:10.4,2019,10,30
8198,411.8,35.8,-120.56,0,00:12.7,2019,10,30
8199,410.5,35.9,-120.56,0,00:14.8,2019,10,30
8200,410.2,36.1,-120.7,0,00:17.3,2019,10,30
8201,410.8,36.2,-120.7,0,00:20.4,2019,10,30
8202,410.2,36.44,-120.8,0,00:23.3,2019,10,30
8203,411.5,36.6,-120.9,0,00:26.7,2019,10,30
8204,410.2,36.7,-120.9,0,00:29.0,2019,10,30
8205,411,36.84,-120.94,0,00:32.4,2019,10,30
8206,411,37.03,-121.06,0,00:34.7,2019,10,30
8207,412,37.12,-121.06,0,00:37.3,2019,10,30
8208,411.2,37.22,-121.06,0,00:39.4,2019,10,30
8209,410.5,37.4,-121.2,0,00:41.7,2019,10,30
8210,412.2,37.5,-121.25,0,00:43.7,2019,10,30
8211,410.8,37.56,-121.25,0,00:45.7,2019,10,30
8212,411,37.7,-121.3,0,00:48.0,2019,10,30
8213,411.2,37.88,-121.4,0,00:50.7,2019,10,30
8214,411.5,38,-121.44,0,00:53.0,2019,10,30
8215,412.5,38.12,-121.5,0,00:55.3,2019,10,30
8216,410.2,38.25,-121.56,0,00:58.0,2019,10,30
8217,410.8,38.38,-121.56,0,01:00.7,2019,10,30
8218,410.8,38.5,-121.6,0,01:03.3,2019,10,30
8219,411,38.72,-121.7,0,01:07.0,2019,10,30
8220,411.5,38.8,-121.75,0,01:09.4,2019,10,30
8221,410.2,38.97,-121.8,0,01:12.4,2019,10,30
8222,410.2,39.16,-121.9,0,01:15.0,2019,10,30
8223,408.2,39.3,-121.94,0,01:18.3,2019,10,30
8224,410.2,39.5,-122.06,0,01:22.4,2019,10,30
8225,411,39.72,-122.1,0,01:25.0,2019,10,30
8226,411,39.75,-122.1,0,01:27.4,2019,10,30
8227,410,39.88,-122.2,0,01:29.8,2019,10,30
8228,411,40.03,-122.25,0,01:32.0,2019,10,30
8229,410.2,40.16,-122.3,0,01:35.1,2019,10,30
8230,408.8,40.47,-122.44,0,01:40.3,2019,10,30
8231,409.5,35.94,-121.4,0,17:30.7,2019,11,4
8232,408.2,36.16,-121.5,0,17:34.7,2019,11,4
8233,409.2,36.38,-121.5,0,17:38.8,2019,11,4
8234,409.2,36.66,-121.6,0,17:42.7,2019,11,4
8235,411,36.75,-121.6,0,17:45.0,2019,11,4
8236,411,36.9,-121.7,0,17:47.3,2019,11,4
8237,412.5,37.1,-121.75,0,17:50.3,2019,11,4
8238,410.2,37.22,-121.75,0,17:52.7,2019,11,4
8239,411.8,37.34,-121.8,0,17:55.1,2019,11,4
8240,409.5,37.53,-121.9,0,17:57.7,2019,11,4
8241,411.2,37.66,-121.9,0,18:00.0,2019,11,4
8242,410.5,37.78,-121.94,0,18:02.4,2019,11,4
8243,411.8,37.9,-121.94,0,18:04.8,2019,11,4
8244,411.2,38.25,-122.06,0,18:09.7,2019,11,4
8245,412.5,38.38,-122.1,0,18:12.0,2019,11,4
8246,411.5,38.56,-122.2,0,18:15.4,2019,11,4
8247,408.8,38.72,-122.25,0,18:18.0,2019,11,4
8248,408.8,39.03,-122.3,0,18:22.3,2019,11,4
8249,409.8,39.16,-122.4,0,18:25.4,2019,11,4
8250,411,39.38,-122.44,0,18:28.7,2019,11,4
8251,409,39.6,-122.5,0,18:31.7,2019,11,4
8252,409.8,39.7,-122.5,0,18:34.0,2019,11,4
8253,408.8,39.84,-122.56,0,18:36.3,2019,11,4
8254,408.8,40,-122.6,0,18:39.0,2019,11,4
8255,409.2,40.22,-122.7,0,18:43.1,2019,11,4
8256,409.5,40.38,-122.75,0,18:45.4,2019,11,4
8257,413,40.7,-122.9,0,18:50.3,2019,11,4
8258,411.2,41.72,-123.2,0,19:07.3,2019,11,4
8259,410,40.56,-118.06,0,43:13.0,2019,11,10
8260,409.8,40.72,-118.1,0,43:15.3,2019,11,10
8261,410,40.75,-118.1,0,43:17.4,2019,11,10
8262,409.8,40.94,-118.25,0,43:20.0,2019,11,10
8263,409.8,41,-118.25,0,43:22.1,2019,11,10
8264,410.5,41.2,-118.3,0,43:24.3,2019,11,10
8265,411.2,41.34,-118.4,0,43:28.1,2019,11,10
8266,410.8,41.53,-118.44,0,43:32.4,2019,11,10
8267,409.5,41.7,-118.56,0,43:35.4,2019,11,10
8268,409.5,40.16,-118.06,0,00:05.0,2019,11,15
8269,409.5,40.34,-118.06,0,00:08.8,2019,11,15
8270,410.5,40.5,-118.1,0,00:11.8,2019,11,15
8271,410.2,41.75,-118.56,0,00:32.0,2019,11,15
8272,410.5,41.88,-118.56,0,00:34.3,2019,11,15
8273,410.8,36.8,-118.06,0,48:13.7,2019,11,17
8274,412,37.8,-118.5,0,48:32.7,2019,11,17
8275,409.5,37.97,-118.56,0,48:35.3,2019,11,17
8276,411,35,-118,0,04:46.7,2019,11,22
8277,411.2,35.16,-118.06,0,04:50.0,2019,11,22
8278,409,35.44,-118.1,0,04:55.1,2019,11,22
8279,411.8,38.78,-119.1,0,05:50.3,2019,11,22
8280,411.8,38.9,-119.1,0,05:52.8,2019,11,22
8281,412.2,39.03,-119.2,0,05:55.4,2019,11,22
8282,412.2,39.2,-119.25,0,05:57.8,2019,11,22
8283,410.5,39.34,-119.3,0,06:00.4,2019,11,22
8284,407.5,39.62,-119.4,0,06:04.3,2019,11,22
8285,411.8,39.75,-119.44,0,06:07.1,2019,11,22
8286,411.5,40.3,-119.56,0,06:16.1,2019,11,22
8287,413,40.44,-119.6,0,06:18.8,2019,11,22
8288,411.5,40.62,-119.7,0,06:21.0,2019,11,22
8289,411.2,40.7,-119.7,0,06:23.1,2019,11,22
8290,411.5,40.9,-119.8,0,06:25.7,2019,11,22
8291,411.8,41.06,-119.9,0,06:28.3,2019,11,22
8292,412.8,41.2,-119.9,0,06:31.0,2019,11,22
8293,411,41.38,-120,0,06:33.7,2019,11,22
8294,411.5,41.5,-120,0,06:36.0,2019,11,22
8295,410.2,41.6,-120,0,06:38.1,2019,11,22
8296,411,41.84,-120.1,0,06:41.3,2019,11,22
8297,410.5,41.97,-120.1,0,06:44.1,2019,11,22
8298,411.5,34.1,-118.56,0,53:35.4,2019,11,24
8299,411.8,34.34,-118.7,0,53:39.7,2019,11,24
8300,412.5,34.7,-118.8,0,53:45.0,2019,11,24
8301,411.8,34.84,-118.9,0,53:48.0,2019,11,24
8302,414.5,35.47,-119.1,0,54:00.3,2019,11,24
8303,414.5,35.56,-119.1,0,54:03.1,2019,11,24
8304,412.8,35.7,-119.2,0,54:05.4,2019,11,24
8305,413,35.8,-119.25,0,54:07.8,2019,11,24
8306,413.2,36,-119.3,0,54:10.0,2019,11,24
8307,413.8,36.06,-119.3,0,54:12.1,2019,11,24
8308,413.5,36.12,-119.4,0,54:14.1,2019,11,24
8309,413,36.3,-119.44,0,54:16.3,2019,11,24
8310,413.5,36.4,-119.5,0,54:18.3,2019,11,24
8311,414,36.56,-119.56,0,54:20.7,2019,11,24
8312,413,36.75,-119.6,0,54:24.3,2019,11,24
8313,412.8,37.16,-119.8,0,54:32.3,2019,11,24
8314,412,37.28,-119.8,0,54:34.7,2019,11,24
8315,412.5,37.44,-119.9,0,54:38.8,2019,11,24
8316,411,37.25,-120.2,0,11:32.7,2019,11,29
8317,413.2,37.38,-120.2,0,11:35.1,2019,11,29
8318,413.8,33.5,-121.4,0,05:43.8,2019,12,8
8319,414.5,33.66,-121.44,0,05:46.1,2019,12,8
8320,413.8,33.8,-121.5,0,05:49.1,2019,12,8
8321,410.5,38.12,-118.4,0,48:31.0,2019,12,19
8322,410.8,38.34,-118.44,0,48:36.3,2019,12,19
8323,411.8,38.7,-118.6,0,48:42.0,2019,12,19
8324,413.2,39.03,-118.75,0,48:49.4,2019,12,19
8325,411.5,39.38,-118.94,0,48:55.0,2019,12,19
8326,412.8,40,-119.2,0,49:07.0,2019,12,19
8327,413,35.34,-118.06,0,04:34.3,2019,12,24
8328,410.5,38.16,-118.9,0,05:21.7,2019,12,24
8329,411.5,38.44,-118.94,0,05:26.8,2019,12,24
8330,407.5,38.6,-118.94,0,05:29.4,2019,12,24
8331,412.2,39.75,-119.3,0,05:48.8,2019,12,24
8332,409.8,40.28,-119.5,0,05:57.0,2019,12,24
8333,413,34.06,-118.1,0,08:35.1,2019,12,31
8334,413.5,34.03,-118.1,0,08:37.8,2019,12,31
8335,412.5,34.03,-118.06,0,08:41.1,2019,12,31
8336,413,34.06,-118,0,08:44.0,2019,12,31
8337,413,34.1,-118.06,0,08:46.3,2019,12,31
8338,413,34.16,-118,0,08:48.7,2019,12,31
8339,412.2,34.2,-118.06,0,08:51.4,2019,12,31
8340,413.5,34.16,-118.06,0,08:58.7,2019,12,31
8341,414,34.16,-118,0,09:01.3,2019,12,31
8342,413.5,34.1,-118.06,0,09:03.4,2019,12,31
8343,413.2,34.1,-118,0,09:05.7,2019,12,31
8344,413,34.06,-118.06,0,09:07.7,2019,12,31
8345,413.2,34.06,-118,0,09:10.0,2019,12,31
8346,413.2,34.06,-118.06,0,09:12.1,2019,12,31
8347,412.8,34.06,-118.1,0,09:14.1,2019,12,31
8348,413.5,34.1,-118.06,0,09:16.3,2019,12,31
8349,415.2,34.12,-118.06,0,09:18.7,2019,12,31
8350,414.2,34.16,-118.1,0,09:20.8,2019,12,31
8351,413.8,34.2,-118.1,0,09:24.4,2019,12,31
8352,413.8,34.16,-118.1,0,09:28.4,2019,12,31
8353,413.2,34.12,-118.06,0,09:30.8,2019,12,31
8354,414,34.12,-118.06,0,09:33.0,2019,12,31
8355,413,34.1,-118.1,0,09:35.1,2019,12,31
8356,412.8,34.06,-118.06,0,09:37.4,2019,12,31
8357,413,34.06,-118,0,09:39.7,2019,12,31
8358,413,34.06,-118.06,0,09:42.0,2019,12,31
8359,413.2,34.1,-118.06,0,09:44.3,2019,12,31
8360,413.2,34.1,-118.1,0,09:46.4,2019,12,31
8361,414.5,34.12,-118.06,0,09:48.7,2019,12,31
8362,414.2,34.16,-118,0,09:51.0,2019,12,31
8363,414,34.16,-118.1,0,09:53.1,2019,12,31
8364,414,34.16,-118.06,0,09:57.0,2019,12,31
8365,413.8,34.16,-118.06,0,09:59.3,2019,12,31
8366,415.2,34.12,-118.06,0,10:01.7,2019,12,31
8367,413.5,34.1,-118.06,0,10:03.7,2019,12,31
8368,413.2,34.1,-118.1,0,10:05.8,2019,12,31
8369,413,34.06,-118.06,0,10:08.1,2019,12,31
8370,413,34.06,-118.1,0,10:10.4,2019,12,31
8371,413.5,34.1,-118,0,10:12.7,2019,12,31
8372,413.8,34.1,-118.1,0,10:14.8,2019,12,31
8373,414,34.12,-118.06,0,10:17.0,2019,12,31
8374,414.2,34.12,-118.1,0,10:19.1,2019,12,31
8375,412.8,34.16,-118.06,0,10:21.3,2019,12,31
8376,414.2,34.16,-118.1,0,10:23.8,2019,12,31
8377,413.8,34.16,-118.1,0,10:27.4,2019,12,31
8378,414.2,34.16,-118.06,0,10:30.0,2019,12,31
8379,414,34.12,-118.1,0,10:32.1,2019,12,31
8380,413.5,34.1,-118.06,0,10:34.3,2019,12,31
8381,413,34.1,-118.1,0,10:36.4,2019,12,31
8382,414,34.06,-118.06,0,10:38.7,2019,12,31
8383,413,34.1,-118,0,10:41.0,2019,12,31
8384,413.2,34.1,-118.06,0,10:43.0,2019,12,31
8385,413.2,34.1,-118,0,10:45.3,2019,12,31
8386,414.5,34.12,-118.06,0,10:47.3,2019,12,31
8387,413.5,34.12,-118.1,0,10:49.4,2019,12,31
8388,413.5,34.16,-118.1,0,10:52.1,2019,12,31
8389,413.5,34.16,-118.1,0,10:56.8,2019,12,31
8390,413.5,34.16,-118.06,0,11:00.3,2019,12,31
8391,413.8,34.12,-118,0,11:03.0,2019,12,31
8392,413.5,34.1,-118.06,0,11:05.3,2019,12,31
8393,413.8,34.1,-118,0,11:07.7,2019,12,31
8394,413,34.06,-118.06,0,11:10.0,2019,12,31
8395,413.2,34.06,-118.1,0,11:12.4,2019,12,31
8396,414,34.1,-118.06,0,11:15.0,2019,12,31
8397,413.8,34.12,-118.1,0,11:17.4,2019,12,31
8398,413.8,34.2,-118.1,0,11:22.0,2019,12,31
8399,414,34.16,-118.06,0,11:31.0,2019,12,31
8400,413.5,34.06,-118.1,0,11:36.4,2019,12,31
8401,413.2,34.06,-118,0,11:42.3,2019,12,31
8402,414,39.34,-121.7,0,01:05.0,2020,1,2
8403,414.2,39.94,-121.94,0,01:16.7,2020,1,2
8404,412,40.16,-122.06,0,01:21.3,2020,1,2
8405,413.2,40.34,-122.1,0,01:24.3,2020,1,2
8406,412,40.53,-122.2,0,01:28.0,2020,1,2
8407,418.2,41.06,-118.1,0,59:43.8,2020,1,18
8408,414.5,33.47,-118.8,0,59:04.0,2020,2,3
8409,414.5,33.6,-118.8,0,59:06.8,2020,2,3
8410,413.5,33.75,-118.9,0,59:09.7,2020,2,3
8411,414,33.84,-118.9,0,59:12.1,2020,2,3
8412,412.5,34.16,-119,0,59:17.4,2020,2,3
8413,414.5,34.3,-119.06,0,59:20.8,2020,2,3
8414,414.2,34.7,-119.2,0,59:27.1,2020,2,3
8415,412.5,34.8,-119.25,0,59:29.4,2020,2,3
8416,414,35.06,-119.3,0,59:34.8,2020,2,3
8417,414.8,35.25,-119.4,0,59:38.4,2020,2,3
8418,413.8,35.44,-119.44,0,59:41.8,2020,2,3
8419,414.8,35.6,-119.5,0,59:44.8,2020,2,3
8420,414.8,35.88,-119.6,0,59:49.8,2020,2,3
8421,414,36.06,-119.7,0,59:53.0,2020,2,3
8422,414.8,36.34,-119.9,0,59:57.7,2020,2,3
8423,415.8,36.47,-119.8,0,00:01.1,2020,2,3
8424,414.5,36.7,-119.94,0,00:04.3,2020,2,3
8425,415,36.84,-120.06,0,00:07.0,2020,2,3
